Sample 3545: No. iterations = 268, Error = 0.000999783
Sample 3546: No. iterations = 401, Error = 0.000997844
Sample 3547: No. iterations = 1, Error = 0.000781088
Sample 3548: No. iterations = 328, Error = 0.000999945
Sample 3549: No. iterations = 252, Error = 0.000999753
Sample 3550: No. iterations = 1, Error = 3.04862e-05
Sample 3551: No. iterations = 1, Error = 7.00647e-05
Sample 3552: No. iterations = 1, Error = 0.000648343
Sample 3553: No. iterations = 180, Error = 0.000996557
Sample 3554: No. iterations = 393, Error = 0.000999002
Sample 3555: No. iterations = 1, Error = 0.000306545
Sample 3556: No. iterations = 309, Error = 0.000998482
Sample 3557: No. iterations = 1, Error = 0.000387979
Sample 3558: No. iterations = 1, Error = 3.58267e-05
Sample 3559: No. iterations = 279, Error = 0.000998078
Sample 3560: No. iterations = 1, Error = 1.90555e-07
Sample 3561: No. iterations = 1, Error = 0.000370177
Sample 3562: No. iterations = 1, Error = 5.51098e-06
Sample 3563: No. iterations = 60, Error = 0.00099948
Sample 3564: No. iterations = 488, Error = 0.000998552
Sample 3565: No. iterations = 181, Error = 0.000996203
Sample 3566: No. iterations = 1, Error = 1.40998e-05
Sample 3567: No. iterations = 1, Error = 0.00028361
Sample 3568: No. iterations = 512, Error = 0.0010654
Sample 3569: No. iterations = 1, Error = 0.000907172
Sample 3570: No. iterations = 1, Error = 3.04939e-05
Sample 3571: No. iterations = 251, Error = 0.00099699
Sample 3572: No. iterations = 143, Error = 0.000996888
Sample 3573: No. iterations = 273, Error = 0.000999589
Sample 3574: No. iterations = 53, Error = 0.000997348
Sample 3575: No. iterations = 56, Error = 0.000999609
Sample 3576: No. iterations = 202, Error = 0.00099861
Sample 3577: No. iterations = 227, Error = 0.000996858
Sample 3578: No. iterations = 512, Error = 0.00109688
Sample 3579: No. iterations = 1, Error = 0.000116985
Sample 3580: No. iterations = 154, Error = 0.000997786
Sample 3581: No. iterations = 266, Error = 0.00099897
Sample 3582: No. iterations = 171, Error = 0.000997261
Sample 3583: No. iterations = 471, Error = 0.000999202
Sample 3584: No. iterations = 294, Error = 0.000997684
Sample 3585: No. iterations = 308, Error = 0.000998077
Sample 3586: No. iterations = 280, Error = 0.000997432
Sample 3587: No. iterations = 1, Error = 0.00019873
Sample 3588: No. iterations = 1, Error = 5.04068e-05
Sample 3589: No. iterations = 420, Error = 0.000999288
Sample 3590: No. iterations = 1, Error = 6.1963e-07
Sample 3591: No. iterations = 512, Error = 0.00107765
Sample 3592: No. iterations = 1, Error = 1.56919e-05
Sample 3593: No. iterations = 1, Error = 2.52175e-05
Sample 3594: No. iterations = 1, Error = 0.000913441
Sample 3595: No. iterations = 333, Error = 0.000997768
Sample 3596: No. iterations = 242, Error = 0.000997063
Sample 3597: No. iterations = 1, Error = 0.000524366
Sample 3598: No. iterations = 235, Error = 0.00099978
Sample 3599: No. iterations = 1, Error = 0.000547762
Sample 3600: No. iterations = 186, Error = 0.000999507
Sample 3601: No. iterations = 1, Error = 0.000133287
Sample 3602: No. iterations = 135, Error = 0.00099987
Sample 3603: No. iterations = 1, Error = 1.29874e-05
Sample 3604: No. iterations = 1, Error = 5.60331e-06
Sample 3605: No. iterations = 1, Error = 0.000119078
Sample 3606: No. iterations = 227, Error = 0.000999822
Sample 3607: No. iterations = 1, Error = 1.73886e-05
Sample 3608: No. iterations = 1, Error = 3.86199e-05
Sample 3609: No. iterations = 321, Error = 0.000999272
Sample 3610: No. iterations = 1, Error = 7.82536e-06
Sample 3611: No. iterations = 1, Error = 1.55887e-05
Sample 3612: No. iterations = 1, Error = 7.86656e-05
Sample 3613: No. iterations = 340, Error = 0.000998668
Sample 3614: No. iterations = 189, Error = 0.000996442
Sample 3615: No. iterations = 236, Error = 0.00099827
Sample 3616: No. iterations = 403, Error = 0.000998125
Sample 3617: No. iterations = 1, Error = 7.18973e-05
Sample 3618: No. iterations = 157, Error = 0.000995866
Sample 3619: No. iterations = 1, Error = 0.000548053
Sample 3620: No. iterations = 1, Error = 4.949e-05
Sample 3621: No. iterations = 197, Error = 0.000996591
Sample 3622: No. iterations = 179, Error = 0.000994902
Sample 3623: No. iterations = 1, Error = 0.000125647
Sample 3624: No. iterations = 1, Error = 9.78679e-06
Sample 3625: No. iterations = 200, Error = 0.000998882
Sample 3626: No. iterations = 1, Error = 3.1982e-08
Sample 3627: No. iterations = 497, Error = 0.000999588
Sample 3628: No. iterations = 148, Error = 0.000996153
Sample 3629: No. iterations = 512, Error = 0.00127175
Sample 3630: No. iterations = 1, Error = 7.27149e-05
Sample 3631: No. iterations = 1, Error = 0.000211285
Sample 3632: No. iterations = 1, Error = 4.59241e-06
Sample 3633: No. iterations = 1, Error = 0.00058247
Sample 3634: No. iterations = 398, Error = 0.00099899
Sample 3635: No. iterations = 512, Error = 0.00100735
Sample 3636: No. iterations = 1, Error = 4.14261e-05
Sample 3637: No. iterations = 1, Error = 0.000254204
Sample 3638: No. iterations = 250, Error = 0.000997653
Sample 3639: No. iterations = 325, Error = 0.000998144
Sample 3640: No. iterations = 1, Error = 1.05268e-07
Sample 3641: No. iterations = 283, Error = 0.00099803
Sample 3642: No. iterations = 1, Error = 2.52381e-05
Sample 3643: No. iterations = 512, Error = 0.00116377
Sample 3644: No. iterations = 250, Error = 0.000996796
Sample 3645: No. iterations = 439, Error = 0.000999882
Sample 3646: No. iterations = 278, Error = 0.00099821
Sample 3647: No. iterations = 1, Error = 8.35823e-05
Sample 3648: No. iterations = 1, Error = 2.11781e-05
Sample 3649: No. iterations = 308, Error = 0.000999537
Sample 3650: No. iterations = 280, Error = 0.000999698
Sample 3651: No. iterations = 1, Error = 0.000785499
Sample 3652: No. iterations = 1, Error = 1.1042e-05
Sample 3653: No. iterations = 219, Error = 0.000999325
Sample 3654: No. iterations = 182, Error = 0.000999479
Sample 3655: No. iterations = 1, Error = 8.19095e-05
Sample 3656: No. iterations = 1, Error = 6.78665e-05
Sample 3657: No. iterations = 170, Error = 0.000998373
Sample 3658: No. iterations = 1, Error = 0.000558618
Sample 3659: No. iterations = 163, Error = 0.000998143
Sample 3660: No. iterations = 1, Error = 9.21303e-07
Sample 3661: No. iterations = 1, Error = 2.23731e-05
Sample 3662: No. iterations = 163, Error = 0.000998231
Sample 3663: No. iterations = 512, Error = 0.00193643
Sample 3664: No. iterations = 1, Error = 0.000183535
Sample 3665: No. iterations = 380, Error = 0.000998332
Sample 3666: No. iterations = 120, Error = 0.000997751
Sample 3667: No. iterations = 1, Error = 3.01989e-05
Sample 3668: No. iterations = 1, Error = 2.37423e-06
Sample 3669: No. iterations = 496, Error = 0.000999301
Sample 3670: No. iterations = 1, Error = 4.0673e-06
Sample 3671: No. iterations = 1, Error = 0.000106335
Sample 3672: No. iterations = 146, Error = 0.000996438
Sample 3673: No. iterations = 512, Error = 0.00111746
Sample 3674: No. iterations = 1, Error = 1.07567e-05
Sample 3675: No. iterations = 1, Error = 1.39889e-05
Sample 3676: No. iterations = 489, Error = 0.000998359
Sample 3677: No. iterations = 512, Error = 0.501332
Sample 3678: No. iterations = 1, Error = 3.30073e-05
Sample 3679: No. iterations = 1, Error = 0.000158038
Sample 3680: No. iterations = 1, Error = 0.000119605
Sample 3681: No. iterations = 114, Error = 0.000995277
Sample 3682: No. iterations = 275, Error = 0.000997767
Sample 3683: No. iterations = 289, Error = 0.000997291
Sample 3684: No. iterations = 1, Error = 0.00014299
Sample 3685: No. iterations = 373, Error = 0.000999072
Sample 3686: No. iterations = 1, Error = 0.000163983
Sample 3687: No. iterations = 206, Error = 0.000997235
Sample 3688: No. iterations = 258, Error = 0.000999958
Sample 3689: No. iterations = 151, Error = 0.000998333
Sample 3690: No. iterations = 1, Error = 0.000179413
Sample 3691: No. iterations = 305, Error = 0.000998803
Sample 3692: No. iterations = 510, Error = 0.000999615
Sample 3693: No. iterations = 512, Error = 0.501029
Sample 3694: No. iterations = 1, Error = 0.000939357
Sample 3695: No. iterations = 100, Error = 0.00099766
Sample 3696: No. iterations = 1, Error = 8.40137e-05
Sample 3697: No. iterations = 512, Error = 0.00138794
Sample 3698: No. iterations = 98, Error = 0.000996747
Sample 3699: No. iterations = 1, Error = 4.14741e-06
Sample 3700: No. iterations = 1, Error = 0.000120724
Sample 3701: No. iterations = 512, Error = 0.00117565
Sample 3702: No. iterations = 1, Error = 3.11127e-06
Sample 3703: No. iterations = 1, Error = 1.63263e-05
Sample 3704: No. iterations = 290, Error = 0.000999804
Sample 3705: No. iterations = 1, Error = 0.000100148
Sample 3706: No. iterations = 1, Error = 0.000193682
Sample 3707: No. iterations = 222, Error = 0.000999944
Sample 3708: No. iterations = 251, Error = 0.000999181
Sample 3709: No. iterations = 1, Error = 3.51868e-06
Sample 3710: No. iterations = 1, Error = 8.49825e-06
Sample 3711: No. iterations = 429, Error = 0.000999769
Sample 3712: No. iterations = 213, Error = 0.000997855
Sample 3713: No. iterations = 1, Error = 3.10486e-06
Sample 3714: No. iterations = 293, Error = 0.000997737
Sample 3715: No. iterations = 1, Error = 0.000462133
Sample 3716: No. iterations = 1, Error = 1.90215e-06
Sample 3717: No. iterations = 1, Error = 0.00027217
Sample 3718: No. iterations = 244, Error = 0.000999046
Sample 3719: No. iterations = 432, Error = 0.000997953
Sample 3720: No. iterations = 512, Error = 0.00118016
Sample 3721: No. iterations = 382, Error = 0.000998075
Sample 3722: No. iterations = 266, Error = 0.000999227
Sample 3723: No. iterations = 1, Error = 3.32051e-06
Sample 3724: No. iterations = 234, Error = 0.000997521
Sample 3725: No. iterations = 361, Error = 0.000999157
Sample 3726: No. iterations = 1, Error = 1.63388e-05
Sample 3727: No. iterations = 184, Error = 0.000998101
Sample 3728: No. iterations = 303, Error = 0.000999882
Sample 3729: No. iterations = 477, Error = 0.000998599
Sample 3730: No. iterations = 1, Error = 3.1607e-05
Sample 3731: No. iterations = 512, Error = 0.500571
Sample 3732: No. iterations = 317, Error = 0.000999527
Sample 3733: No. iterations = 104, Error = 0.000998304
Sample 3734: No. iterations = 1, Error = 0.00020747
Sample 3735: No. iterations = 487, Error = 0.000998662
Sample 3736: No. iterations = 1, Error = 0.00017244
Sample 3737: No. iterations = 1, Error = 6.53528e-05
Sample 3738: No. iterations = 220, Error = 0.000999484
Sample 3739: No. iterations = 1, Error = 9.54673e-05
Sample 3740: No. iterations = 1, Error = 5.0193e-05
Sample 3741: No. iterations = 236, Error = 0.000999459
Sample 3742: No. iterations = 1, Error = 1.48058e-05
Sample 3743: No. iterations = 512, Error = 0.501303
Sample 3744: No. iterations = 1, Error = 5.80805e-06
Sample 3745: No. iterations = 297, Error = 0.000999623
Sample 3746: No. iterations = 94, Error = 0.000996321
Sample 3747: No. iterations = 295, Error = 0.000997308
Sample 3748: No. iterations = 1, Error = 1.39348e-05
Sample 3749: No. iterations = 149, Error = 0.000995986
Sample 3750: No. iterations = 1, Error = 0.000273679
Sample 3751: No. iterations = 1, Error = 0.000324692
Sample 3752: No. iterations = 378, Error = 0.000999529
Sample 3753: No. iterations = 170, Error = 0.000997251
Sample 3754: No. iterations = 1, Error = 0.000173967
Sample 3755: No. iterations = 279, Error = 0.000998719
Sample 3756: No. iterations = 1, Error = 5.61007e-06
Sample 3757: No. iterations = 347, Error = 0.000999854
Sample 3758: No. iterations = 348, Error = 0.000998076
Sample 3759: No. iterations = 1, Error = 0.000389921
Sample 3760: No. iterations = 1, Error = 5.68937e-05
Sample 3761: No. iterations = 275, Error = 0.000998728
Sample 3762: No. iterations = 1, Error = 1.90575e-05
Sample 3763: No. iterations = 226, Error = 0.000997893
Sample 3764: No. iterations = 1, Error = 8.69074e-06
Sample 3765: No. iterations = 1, Error = 4.24136e-05
Sample 3766: No. iterations = 201, Error = 0.00099989
Sample 3767: No. iterations = 95, Error = 0.000995885
Sample 3768: No. iterations = 107, Error = 0.000999547
Sample 3769: No. iterations = 512, Error = 0.498532
Sample 3770: No. iterations = 246, Error = 0.000997776
Sample 3771: No. iterations = 1, Error = 0.000229888
Sample 3772: No. iterations = 1, Error = 4.99764e-06
Sample 3773: No. iterations = 1, Error = 0.000357127
Sample 3774: No. iterations = 34, Error = 0.000997265
Sample 3775: No. iterations = 1, Error = 2.56396e-06
Sample 3776: No. iterations = 80, Error = 0.000998114
Sample 3777: No. iterations = 1, Error = 2.92001e-05
Sample 3778: No. iterations = 169, Error = 0.000999759
Sample 3779: No. iterations = 1, Error = 0.000652479
Sample 3780: No. iterations = 1, Error = 0.000420668
Sample 3781: No. iterations = 1, Error = 5.53698e-05
Sample 3782: No. iterations = 140, Error = 0.000998663
Sample 3783: No. iterations = 266, Error = 0.000997869
Sample 3784: No. iterations = 1, Error = 0.00017735
Sample 3785: No. iterations = 22, Error = 0.000996649
Sample 3786: No. iterations = 437, Error = 0.000998542
Sample 3787: No. iterations = 1, Error = 5.85063e-05
Sample 3788: No. iterations = 1, Error = 7.69922e-05
Sample 3789: No. iterations = 1, Error = 7.8273e-05
Sample 3790: No. iterations = 1, Error = 2.01531e-05
Sample 3791: No. iterations = 377, Error = 0.000999174
Sample 3792: No. iterations = 512, Error = 0.00140673
Sample 3793: No. iterations = 165, Error = 0.000999434
Sample 3794: No. iterations = 29, Error = 0.000996127
Sample 3795: No. iterations = 1, Error = 3.3626e-05
Sample 3796: No. iterations = 473, Error = 0.00099934
Sample 3797: No. iterations = 169, Error = 0.00099784
Sample 3798: No. iterations = 1, Error = 3.67196e-05
Sample 3799: No. iterations = 512, Error = 0.499007
Sample 3800: No. iterations = 1, Error = 5.7383e-06
Sample 3801: No. iterations = 1, Error = 0.000621678
Sample 3802: No. iterations = 1, Error = 0.000365317
Sample 3803: No. iterations = 1, Error = 0.000121893
Sample 3804: No. iterations = 333, Error = 0.000998528
Sample 3805: No. iterations = 191, Error = 0.000997771
Sample 3806: No. iterations = 1, Error = 1.1882e-06
Sample 3807: No. iterations = 181, Error = 0.000996199
Sample 3808: No. iterations = 1, Error = 6.75934e-05
Sample 3809: No. iterations = 267, Error = 0.000997573
Sample 3810: No. iterations = 1, Error = 0.00033917
Sample 3811: No. iterations = 512, Error = 0.00122598
Sample 3812: No. iterations = 272, Error = 0.000998511
Sample 3813: No. iterations = 94, Error = 0.000996401
Sample 3814: No. iterations = 375, Error = 0.00099882
Sample 3815: No. iterations = 512, Error = 0.00150928
Sample 3816: No. iterations = 1, Error = 1.01303e-05
Sample 3817: No. iterations = 375, Error = 0.000998932
Sample 3818: No. iterations = 323, Error = 0.000999758
Sample 3819: No. iterations = 1, Error = 0.000302802
Sample 3820: No. iterations = 512, Error = 0.00104664
Sample 3821: No. iterations = 1, Error = 0.000158911
Sample 3822: No. iterations = 1, Error = 3.56158e-07
Sample 3823: No. iterations = 1, Error = 3.21134e-05
Sample 3824: No. iterations = 1, Error = 1.68917e-06
Sample 3825: No. iterations = 293, Error = 0.000999008
Sample 3826: No. iterations = 470, Error = 0.000999029
Sample 3827: No. iterations = 249, Error = 0.000998961
Sample 3828: No. iterations = 460, Error = 0.000998421
Sample 3829: No. iterations = 493, Error = 0.000998858
Sample 3830: No. iterations = 317, Error = 0.000999678
Sample 3831: No. iterations = 231, Error = 0.000999625
Sample 3832: No. iterations = 1, Error = 2.63983e-05
Sample 3833: No. iterations = 238, Error = 0.000999701
Sample 3834: No. iterations = 472, Error = 0.000998391
Sample 3835: No. iterations = 260, Error = 0.000997224
Sample 3836: No. iterations = 1, Error = 3.34913e-07
Sample 3837: No. iterations = 1, Error = 0.000525764
Sample 3838: No. iterations = 1, Error = 2.74442e-07
Sample 3839: No. iterations = 1, Error = 0.000608116
Sample 3840: No. iterations = 1, Error = 0.000463097
Sample 3841: No. iterations = 474, Error = 0.000999495
Sample 3842: No. iterations = 1, Error = 1.94331e-06
Sample 3843: No. iterations = 243, Error = 0.000997609
Sample 3844: No. iterations = 1, Error = 1.9312e-06
Sample 3845: No. iterations = 204, Error = 0.000998452
Sample 3846: No. iterations = 1, Error = 5.05813e-05
Sample 3847: No. iterations = 155, Error = 0.000997715
Sample 3848: No. iterations = 244, Error = 0.000997644
Sample 3849: No. iterations = 341, Error = 0.000997979
Sample 3850: No. iterations = 1, Error = 6.03264e-05
Sample 3851: No. iterations = 1, Error = 7.66353e-05
Sample 3852: No. iterations = 1, Error = 1.59109e-05
Sample 3853: No. iterations = 310, Error = 0.000999365
Sample 3854: No. iterations = 192, Error = 0.000997171
Sample 3855: No. iterations = 326, Error = 0.00099888
Sample 3856: No. iterations = 15, Error = 0.000998055
Sample 3857: No. iterations = 1, Error = 7.20071e-06
Sample 3858: No. iterations = 1, Error = 2.39105e-05
Sample 3859: No. iterations = 1, Error = 7.73053e-05
Sample 3860: No. iterations = 1, Error = 9.28269e-06
Sample 3861: No. iterations = 208, Error = 0.000997373
Sample 3862: No. iterations = 1, Error = 1.59115e-07
Sample 3863: No. iterations = 1, Error = 0.000703158
Sample 3864: No. iterations = 1, Error = 0.00067586
Sample 3865: No. iterations = 171, Error = 0.000999441
Sample 3866: No. iterations = 435, Error = 0.000998974
Sample 3867: No. iterations = 1, Error = 0.000355991
Sample 3868: No. iterations = 254, Error = 0.000999451
Sample 3869: No. iterations = 162, Error = 0.000998232
Sample 3870: No. iterations = 1, Error = 3.44075e-05
Sample 3871: No. iterations = 294, Error = 0.000999991
Sample 3872: No. iterations = 375, Error = 0.000997657
Sample 3873: No. iterations = 354, Error = 0.000999652
Sample 3874: No. iterations = 1, Error = 5.68314e-06
Sample 3875: No. iterations = 313, Error = 0.000999587
Sample 3876: No. iterations = 174, Error = 0.000997767
Sample 3877: No. iterations = 230, Error = 0.000997936
Sample 3878: No. iterations = 101, Error = 0.000997264
Sample 3879: No. iterations = 1, Error = 1.71163e-05
Sample 3880: No. iterations = 512, Error = 0.00146831
Sample 3881: No. iterations = 239, Error = 0.00099932
Sample 3882: No. iterations = 52, Error = 0.00099948
Sample 3883: No. iterations = 512, Error = 0.00131149
Sample 3884: No. iterations = 512, Error = 0.0011324
Sample 3885: No. iterations = 1, Error = 0.000145513
Sample 3886: No. iterations = 1, Error = 0.000137062
Sample 3887: No. iterations = 151, Error = 0.000997992
Sample 3888: No. iterations = 1, Error = 0.000119047
Sample 3889: No. iterations = 172, Error = 0.000997693
Sample 3890: No. iterations = 1, Error = 2.93663e-06
Sample 3891: No. iterations = 1, Error = 0.000731242
Sample 3892: No. iterations = 263, Error = 0.000998608
Sample 3893: No. iterations = 1, Error = 5.34493e-05
Sample 3894: No. iterations = 163, Error = 0.00099528
Sample 3895: No. iterations = 1, Error = 5.18687e-06
Sample 3896: No. iterations = 512, Error = 0.00100545
Sample 3897: No. iterations = 1, Error = 1.39152e-05
Sample 3898: No. iterations = 1, Error = 0.000232744
Sample 3899: No. iterations = 1, Error = 0.000141137
Sample 3900: No. iterations = 1, Error = 3.25253e-05
Sample 3901: No. iterations = 337, Error = 0.000998445
Sample 3902: No. iterations = 1, Error = 1.14069e-05
Sample 3903: No. iterations = 165, Error = 0.000996893
Sample 3904: No. iterations = 251, Error = 0.000998301
Sample 3905: No. iterations = 478, Error = 0.000998783
Sample 3906: No. iterations = 1, Error = 3.91008e-05
Sample 3907: No. iterations = 322, Error = 0.000997566
Sample 3908: No. iterations = 344, Error = 0.000998978
Sample 3909: No. iterations = 1, Error = 2.58643e-05
Sample 3910: No. iterations = 180, Error = 0.000996719
Sample 3911: No. iterations = 248, Error = 0.000997048
Sample 3912: No. iterations = 1, Error = 1.05008e-06
Sample 3913: No. iterations = 1, Error = 0.000147815
Sample 3914: No. iterations = 1, Error = 8.19457e-06
Sample 3915: No. iterations = 334, Error = 0.000997985
Sample 3916: No. iterations = 1, Error = 9.48905e-08
Sample 3917: No. iterations = 481, Error = 0.000999052
Sample 3918: No. iterations = 195, Error = 0.000996278
Sample 3919: No. iterations = 353, Error = 0.000998722
Sample 3920: No. iterations = 1, Error = 3.10438e-05
Sample 3921: No. iterations = 1, Error = 0.000320981
Sample 3922: No. iterations = 1, Error = 1.24136e-05
Sample 3923: No. iterations = 321, Error = 0.000997069
Sample 3924: No. iterations = 182, Error = 0.000998904
Sample 3925: No. iterations = 1, Error = 8.09486e-06
Sample 3926: No. iterations = 366, Error = 0.000998977
Sample 3927: No. iterations = 1, Error = 3.90294e-05
Sample 3928: No. iterations = 1, Error = 0.000128948
Sample 3929: No. iterations = 1, Error = 0.000111303
Sample 3930: No. iterations = 235, Error = 0.00099794
Sample 3931: No. iterations = 1, Error = 0.000200953
Sample 3932: No. iterations = 192, Error = 0.000998929
Sample 3933: No. iterations = 122, Error = 0.000997332
Sample 3934: No. iterations = 317, Error = 0.000999931
Sample 3935: No. iterations = 392, Error = 0.000999762
Sample 3936: No. iterations = 175, Error = 0.000997919
Sample 3937: No. iterations = 1, Error = 0.000391953
Sample 3938: No. iterations = 1, Error = 4.93762e-05
Sample 3939: No. iterations = 374, Error = 0.00099974
Sample 3940: No. iterations = 1, Error = 1.09156e-05
Sample 3941: No. iterations = 1, Error = 0.000557513
Sample 3942: No. iterations = 288, Error = 0.000999401
Sample 3943: No. iterations = 512, Error = 0.00137619
Sample 3944: No. iterations = 1, Error = 0.000305781
Sample 3945: No. iterations = 348, Error = 0.000998566
Sample 3946: No. iterations = 1, Error = 4.09924e-05
Sample 3947: No. iterations = 502, Error = 0.000999391
Sample 3948: No. iterations = 1, Error = 9.1e-05
Sample 3949: No. iterations = 182, Error = 0.000997565
Sample 3950: No. iterations = 1, Error = 0.000118574
Sample 3951: No. iterations = 1, Error = 5.64463e-05
Sample 3952: No. iterations = 1, Error = 2.82961e-05
Sample 3953: No. iterations = 468, Error = 0.000999476
Sample 3954: No. iterations = 278, Error = 0.000997154
Sample 3955: No. iterations = 1, Error = 1.69844e-05
Sample 3956: No. iterations = 253, Error = 0.000998243
Sample 3957: No. iterations = 141, Error = 0.000997939
Sample 3958: No. iterations = 231, Error = 0.000998038
Sample 3959: No. iterations = 156, Error = 0.000999434
Sample 3960: No. iterations = 512, Error = 0.00113022
Sample 3961: No. iterations = 270, Error = 0.000997636
Sample 3962: No. iterations = 331, Error = 0.000999756
Sample 3963: No. iterations = 1, Error = 0.000159662
Sample 3964: No. iterations = 1, Error = 2.75479e-05
Sample 3965: No. iterations = 1, Error = 0.000103731
Sample 3966: No. iterations = 215, Error = 0.000999671
Sample 3967: No. iterations = 1, Error = 4.00745e-06
Sample 3968: No. iterations = 1, Error = 2.87511e-05
Sample 3969: No. iterations = 300, Error = 0.000998584
Sample 3970: No. iterations = 1, Error = 0.000702013
Sample 3971: No. iterations = 512, Error = 0.00101449
Sample 3972: No. iterations = 1, Error = 3.4242e-06
Sample 3973: No. iterations = 396, Error = 0.000998842
Sample 3974: No. iterations = 1, Error = 8.05516e-06
Sample 3975: No. iterations = 1, Error = 0.000239603
Sample 3976: No. iterations = 367, Error = 0.000998372
Sample 3977: No. iterations = 327, Error = 0.000997713
Sample 3978: No. iterations = 1, Error = 5.99394e-05
Sample 3979: No. iterations = 1, Error = 7.13991e-06
Sample 3980: No. iterations = 1, Error = 0.00068033
Sample 3981: No. iterations = 106, Error = 0.000995766
Sample 3982: No. iterations = 1, Error = 1.58244e-06
Sample 3983: No. iterations = 256, Error = 0.000998903
Sample 3984: No. iterations = 336, Error = 0.00099816
Sample 3985: No. iterations = 431, Error = 0.000998485
Sample 3986: No. iterations = 1, Error = 0.000263124
Sample 3987: No. iterations = 232, Error = 0.000999551
Sample 3988: No. iterations = 1, Error = 0.000305968
Sample 3989: No. iterations = 370, Error = 0.00099898
Sample 3990: No. iterations = 245, Error = 0.000999694
Sample 3991: No. iterations = 1, Error = 0.000804197
Sample 3992: No. iterations = 161, Error = 0.000999929
Sample 3993: No. iterations = 512, Error = 0.00123709
Sample 3994: No. iterations = 1, Error = 0.000629897
Sample 3995: No. iterations = 512, Error = 0.00130689
Sample 3996: No. iterations = 179, Error = 0.000998368
Sample 3997: No. iterations = 256, Error = 0.000998056
Sample 3998: No. iterations = 1, Error = 0.000213526
Sample 3999: No. iterations = 280, Error = 0.000998283
Sample 4000: No. iterations = 184, Error = 0.000998427
Sample 4001: No. iterations = 512, Error = 0.00131964
Sample 4002: No. iterations = 1, Error = 0.000317622
Sample 4003: No. iterations = 1, Error = 0.000118816
Sample 4004: No. iterations = 1, Error = 6.43061e-05
Sample 4005: No. iterations = 512, Error = 0.00118918
Sample 4006: No. iterations = 262, Error = 0.000998997
Sample 4007: No. iterations = 323, Error = 0.000999742
Sample 4008: No. iterations = 81, Error = 0.000996468
Sample 4009: No. iterations = 166, Error = 0.000999801
Sample 4010: No. iterations = 157, Error = 0.000998664
Sample 4011: No. iterations = 503, Error = 0.000999199
Sample 4012: No. iterations = 324, Error = 0.000999498
Sample 4013: No. iterations = 1, Error = 0.000168499
Sample 4014: No. iterations = 1, Error = 0.000184865
Sample 4015: No. iterations = 512, Error = 0.492968
Sample 4016: No. iterations = 205, Error = 0.000999297
Sample 4017: No. iterations = 1, Error = 9.24622e-05
Sample 4018: No. iterations = 200, Error = 0.000996618
Sample 4019: No. iterations = 1, Error = 9.0613e-05
Sample 4020: No. iterations = 119, Error = 0.000998113
Sample 4021: No. iterations = 1, Error = 4.33184e-05
Sample 4022: No. iterations = 372, Error = 0.0009998
Sample 4023: No. iterations = 1, Error = 0.000405828
Sample 4024: No. iterations = 250, Error = 0.000996756
Sample 4025: No. iterations = 421, Error = 0.000998574
Sample 4026: No. iterations = 291, Error = 0.000997493
Sample 4027: No. iterations = 1, Error = 0.000244766
Sample 4028: No. iterations = 1, Error = 0.000733366
Sample 4029: No. iterations = 235, Error = 0.000999965
Sample 4030: No. iterations = 235, Error = 0.000999752
Sample 4031: No. iterations = 319, Error = 0.000999902
Sample 4032: No. iterations = 1, Error = 0.000758638
Sample 4033: No. iterations = 269, Error = 0.000997443
Sample 4034: No. iterations = 102, Error = 0.000995736
Sample 4035: No. iterations = 1, Error = 2.10928e-06
Sample 4036: No. iterations = 166, Error = 0.000996155
Sample 4037: No. iterations = 172, Error = 0.000998524
Sample 4038: No. iterations = 1, Error = 6.30355e-06
Sample 4039: No. iterations = 179, Error = 0.000998912
Sample 4040: No. iterations = 225, Error = 0.00099649
Sample 4041: No. iterations = 249, Error = 0.000997883
Sample 4042: No. iterations = 108, Error = 0.000999522
Sample 4043: No. iterations = 203, Error = 0.000997918
Sample 4044: No. iterations = 1, Error = 1.06283e-06
Sample 4045: No. iterations = 1, Error = 0.00030103
Sample 4046: No. iterations = 1, Error = 0.00010458
Sample 4047: No. iterations = 41, Error = 0.000994737
Sample 4048: No. iterations = 1, Error = 2.23905e-05
Sample 4049: No. iterations = 1, Error = 0.000293407
Sample 4050: No. iterations = 1, Error = 8.12477e-06
Sample 4051: No. iterations = 297, Error = 0.000999819
Sample 4052: No. iterations = 1, Error = 6.5547e-06
Sample 4053: No. iterations = 144, Error = 0.000999621
Sample 4054: No. iterations = 1, Error = 3.98845e-05
Sample 4055: No. iterations = 164, Error = 0.00099743
Sample 4056: No. iterations = 77, Error = 0.000996694
Sample 4057: No. iterations = 167, Error = 0.000995826
Sample 4058: No. iterations = 1, Error = 0.000334203
Sample 4059: No. iterations = 349, Error = 0.00099999
Sample 4060: No. iterations = 92, Error = 0.000999853
Sample 4061: No. iterations = 381, Error = 0.000997968
Sample 4062: No. iterations = 469, Error = 0.0009998
Sample 4063: No. iterations = 512, Error = 0.43365
Sample 4064: No. iterations = 1, Error = 0.000192564
Sample 4065: No. iterations = 290, Error = 0.000998556
Sample 4066: No. iterations = 360, Error = 0.000999565
Sample 4067: No. iterations = 512, Error = 0.500464
Sample 4068: No. iterations = 63, Error = 0.000999078
Sample 4069: No. iterations = 512, Error = 0.00101167
Sample 4070: No. iterations = 1, Error = 6.68666e-06
Sample 4071: No. iterations = 1, Error = 0.000994041
Sample 4072: No. iterations = 1, Error = 1.52565e-05
